# rule,n_voters,n_relevant_candidates,n_irrelevant_candidates,n_tries,distortion,accuracy
Borda,20,7,0,10000,1.0105343053534916,0.7398
Borda,20,8,0,10000,1.0093625985306556,0.7554
Borda,20,9,0,10000,1.008620458775262,0.7556
Borda,20,10,0,10000,1.0081266109617733,0.7561
Random Voter Utility,20,2,0,10000,1.0143757234465023,0.8062
Random Voter Utility,20,3,0,10000,1.018754227261651,0.7275
Random Voter Utility,20,4,0,10000,1.0192882031750163,0.7067
Random Voter Utility,20,5,0,10000,1.0185282368107327,0.6985
Random Voter Utility,20,6,0,10000,1.017881743647584,0.6846
Random Voter Utility,20,7,0,10000,1.016717135679747,0.6856
Random Voter Utility,20,8,0,10000,1.0148786555715519,0.6846
Random Voter Utility,20,9,0,10000,1.014647552866597,0.6931
Random Voter Utility,20,10,0,10000,1.0137589249270393,0.691
