# rule,n_voters,n_relevant_candidates,n_irrelevant_candidates,n_tries,distortion,accuracy
Plurality,30,2,0,10000,1.0121569540608026,0.8315
Plurality,30,2,1,10000,1.0080789172095945,0.8613
Plurality,30,2,2,10000,1.0159828434392633,0.8061
Plurality,30,2,3,10000,1.0234754589799369,0.768
Plurality,30,2,4,10000,1.029914600096535,0.7366
Plurality,30,2,5,10000,1.0336805502411737,0.7164
Plurality,30,2,6,10000,1.038339595423788,0.7042
Plurality,30,2,7,10000,1.0407514632760426,0.6856
Plurality,30,2,8,10000,1.0450821884212589,0.6773
Plurality,30,2,9,10000,1.0476776026238792,0.6646
Plurality,30,2,10,10000,1.0500445629600828,0.6562
Plurality,30,2,11,10000,1.0500202279442254,0.6564
Plurality,30,2,12,10000,1.0545753118537404,0.649
Plurality,30,2,13,10000,1.0549330105032395,0.6374
PluralityVeto,30,2,0,10000,1.0123352479060495,0.8322
PluralityVeto,30,2,1,10000,1.0108589338952114,0.8419
PluralityVeto,30,2,2,10000,1.0167399713577099,0.8067
PluralityVeto,30,2,3,10000,1.0220283299259911,0.7792
PluralityVeto,30,2,4,10000,1.0269602316539113,0.7507
PluralityVeto,30,2,5,10000,1.0314570555553069,0.7283
PluralityVeto,30,2,6,10000,1.0363289281831176,0.7085
PluralityVeto,30,2,7,10000,1.03907914580502,0.6938
PluralityVeto,30,2,8,10000,1.0415610825744026,0.6896
PluralityVeto,30,2,9,10000,1.045011616542744,0.6794
PluralityVeto,30,2,10,10000,1.0461551071639097,0.6655
PluralityVeto,30,2,11,10000,1.0492039259979982,0.657
PluralityVeto,30,2,12,10000,1.0508068570378002,0.6552
PluralityVeto,30,2,13,10000,1.0546930825629408,0.637
STV,30,2,0,10000,1.01206491229868,0.8356
STV,30,2,1,10000,1.0079492253217348,0.862
STV,30,2,2,10000,1.0182037054318807,0.7928
STV,30,2,3,10000,1.02643921222335,0.7576
STV,30,2,4,10000,1.0327490667626054,0.7218
STV,30,2,5,10000,1.0361356925610388,0.7128
STV,30,2,6,10000,1.0398300471507151,0.6931
STV,30,2,7,10000,1.0455284532849687,0.6758
STV,30,2,8,10000,1.0481795746737628,0.6599
STV,30,2,9,10000,1.0491295403764165,0.6631
STV,30,2,10,10000,1.0513767222528285,0.649
STV,30,2,11,10000,1.0540874819177173,0.639
STV,30,2,12,10000,1.056876495697808,0.6346
STV,30,2,13,10000,1.0563112665858225,0.6321
Harmonic,30,2,0,10000,1.0129786793708704,0.8281
Harmonic,30,2,1,10000,1.002943260284654,0.9149
Harmonic,30,2,2,10000,1.0033425541782321,0.912
Harmonic,30,2,3,10000,1.0048808671303116,0.8925
Harmonic,30,2,4,10000,1.0064107867956322,0.8743
Harmonic,30,2,5,10000,1.0085596101841423,0.8604
Harmonic,30,2,6,10000,1.0097897933513122,0.8515
Harmonic,30,2,7,10000,1.011347491234771,0.8349
Harmonic,30,2,8,10000,1.0121424169295572,0.8365
Harmonic,30,2,9,10000,1.0129155735731303,0.8246
Harmonic,30,2,10,10000,1.0148237857323332,0.8186
Harmonic,30,2,11,10000,1.0159016020788838,0.8101
Harmonic,30,2,12,10000,1.0168143865341683,0.7989
Harmonic,30,2,13,10000,1.0176614099678023,0.7966
Half approval,30,2,0,10000,1.0125121002900046,0.8314
Half approval,30,2,1,10000,1.00820405580341,0.8557
Half approval,30,2,2,10000,1.005399184909128,0.889
Half approval,30,2,3,10000,1.0079039224094475,0.8664
Half approval,30,2,4,10000,1.005184880353788,0.8884
Half approval,30,2,5,10000,1.0078481360456422,0.8665
Half approval,30,2,6,10000,1.0066515302171186,0.8745
Half approval,30,2,7,10000,1.0076123057406918,0.8663
Half approval,30,2,8,10000,1.006279570593425,0.8827
Half approval,30,2,9,10000,1.0071468130706733,0.8707
Half approval,30,2,10,10000,1.0065828030886443,0.8788
Half approval,30,2,11,10000,1.0078507392859897,0.8676
Half approval,30,2,12,10000,1.0063904518948805,0.8806
Half approval,30,2,13,10000,1.0076514711092117,0.8674
Ranked Pairs,30,2,0,10000,1.0129052533051144,0.8295
Ranked Pairs,30,2,1,10000,1.012612461797677,0.8314
Ranked Pairs,30,2,2,10000,1.0131564855921678,0.8253
Ranked Pairs,30,2,3,10000,1.0122041333709944,0.8345
Ranked Pairs,30,2,4,10000,1.0136106462866283,0.8222
Ranked Pairs,30,2,5,10000,1.0124777218490493,0.8277
Ranked Pairs,30,2,6,10000,1.0128088770547339,0.8256
Ranked Pairs,30,2,7,10000,1.0130486251148694,0.8268
Ranked Pairs,30,2,8,10000,1.013123505587295,0.8256
Ranked Pairs,30,2,9,10000,1.0126383897193432,0.8285
Ranked Pairs,30,2,10,10000,1.0121541878755975,0.8315
Ranked Pairs,30,2,11,10000,1.0128232056346256,0.8253
Ranked Pairs,30,2,12,10000,1.0126476432972504,0.8315
Ranked Pairs,30,2,13,10000,1.0128678903832027,0.8256
Copeland,30,2,0,10000,1.0125399783387492,0.8319
Copeland,30,2,1,10000,1.0130032727047331,0.8275
Copeland,30,2,2,10000,1.0123785378037082,0.8263
Copeland,30,2,3,10000,1.0130959378597808,0.8259
Copeland,30,2,4,10000,1.0134095910085688,0.8234
Copeland,30,2,5,10000,1.0121169270720731,0.8312
Copeland,30,2,6,10000,1.0134550160422569,0.8224
Copeland,30,2,7,10000,1.0131027536884036,0.8204
Copeland,30,2,8,10000,1.0122203894725557,0.8318
Copeland,30,2,9,10000,1.0131107336606704,0.8218
Copeland,30,2,10,10000,1.0125842977480493,0.8336
Copeland,30,2,11,10000,1.0133179110090724,0.8237
Copeland,30,2,12,10000,1.0125996205582366,0.8298
Copeland,30,2,13,10000,1.012408186103705,0.8302
Borda,30,2,0,10000,1.0131844595680137,0.8249
Borda,30,2,1,10000,1.0039340557011731,0.9018
Borda,30,2,2,10000,1.0018054318668148,0.935
Borda,30,2,3,10000,1.0009696097828247,0.9491
Borda,30,2,4,10000,1.0006792037932102,0.9582
Borda,30,2,5,10000,1.0004589256016374,0.9683
Borda,30,2,6,10000,1.0003300272297233,0.9718
Borda,30,2,7,10000,1.0002702182722734,0.9757
Borda,30,2,8,10000,1.0002078820874436,0.9789
Borda,30,2,9,10000,1.0001911131933106,0.9776
Borda,30,2,10,10000,1.000127933741022,0.9836
Borda,30,2,11,10000,1.0001145978994406,0.9819
Borda,30,2,12,10000,1.0001006856493755,0.984
Borda,30,2,13,10000,1.0000870257537218,0.9868
OddBorda,30,2,0,10000,1.0131308501571255,0.8223
OddBorda,30,2,1,10000,1.0027678704371814,0.9205
OddBorda,30,2,2,10000,1.0014335669676837,0.9413
OddBorda,30,2,3,10000,1.000722628884489,0.9576
OddBorda,30,2,4,10000,1.0004466134841816,0.9672
OddBorda,30,2,5,10000,1.0003342618366715,0.9709
OddBorda,30,2,6,10000,1.000187961401932,0.9813
OddBorda,30,2,7,10000,1.0001534530927807,0.98
OddBorda,30,2,8,10000,1.0001627117688132,0.9789
OddBorda,30,2,9,10000,1.0001050108101777,0.9847
OddBorda,30,2,10,10000,1.0000921780274763,0.9838
OddBorda,30,2,11,10000,1.000071710236031,0.9873
OddBorda,30,2,12,10000,1.0000585774667952,0.988
OddBorda,30,2,13,10000,1.0000481735684674,0.9895
