# rule,n_voters,n_relevant_candidates,n_irrelevant_candidates,n_tries,distortion,accuracy
Plurality,20,2,0,10000,1.0056391265432363,0.9065
Plurality,20,3,0,10000,1.0249122860667281,0.7609
Plurality,20,4,0,10000,1.044256032284513,0.6514
Plurality,20,5,0,10000,1.0665450468981748,0.5447
Plurality,20,6,0,10000,1.082105327182222,0.4689
Plurality,20,7,0,10000,1.1001117596340537,0.4089
Plurality,20,8,0,10000,1.1143598041343918,0.3577
Plurality,20,9,0,10000,1.1281284699601872,0.3099
Plurality,20,10,0,10000,1.139401637022492,0.2745
PluralityVeto,20,2,0,10000,1.0054950668614973,0.9107
PluralityVeto,20,3,0,10000,1.0072005046583956,0.8739
PluralityVeto,20,4,0,10000,1.0097301707799682,0.8295
PluralityVeto,20,5,0,10000,1.0128580369678224,0.7882
PluralityVeto,20,6,0,10000,1.0154735579890268,0.7536
PluralityVeto,20,7,0,10000,1.0179493599041392,0.7131
PluralityVeto,20,8,0,10000,1.0218297786933646,0.6629
PluralityVeto,20,9,0,10000,1.023106225687853,0.6463
PluralityVeto,20,10,0,10000,1.024919230455217,0.6142
STV,20,2,0,10000,1.005503967587411,0.9122
STV,20,3,0,10000,1.0121384411916947,0.8343
STV,20,4,0,10000,1.0201474325780837,0.7565
STV,20,5,0,10000,1.0271695840641133,0.6949
STV,20,6,0,10000,1.0343481665184369,0.6263
STV,20,7,0,10000,1.0409490326895063,0.5798
STV,20,8,0,10000,1.0473964682835597,0.5268
STV,20,9,0,10000,1.0541589608730835,0.479
STV,20,10,0,10000,1.0598917852606036,0.4407
Harmonic,20,2,0,10000,1.0052225138527981,0.9152
Harmonic,20,3,0,10000,1.0110368834873982,0.8459
Harmonic,20,4,0,10000,1.0156618470770773,0.7862
Harmonic,20,5,0,10000,1.0235361365784295,0.7184
Harmonic,20,6,0,10000,1.0306595980842013,0.6648
Harmonic,20,7,0,10000,1.0373052659770978,0.6115
Harmonic,20,8,0,10000,1.0463243193784766,0.5572
Harmonic,20,9,0,10000,1.0542022092625565,0.499
Harmonic,20,10,0,10000,1.0606987258696248,0.4593
Half approval,20,2,0,10000,1.005627275118937,0.907
Half approval,20,3,0,10000,1.0241350173897623,0.7663
Half approval,20,4,0,10000,1.0245023277962242,0.732
Half approval,20,5,0,10000,1.024526297058472,0.7058
Half approval,20,6,0,10000,1.0322647819826993,0.6434
Half approval,20,7,0,10000,1.0270537930158363,0.6586
Half approval,20,8,0,10000,1.0357398982509507,0.5832
Half approval,20,9,0,10000,1.0286666139511338,0.6093
Half approval,20,10,0,10000,1.0368733677842557,0.5488
Ranked Pairs,20,2,0,10000,1.0054759714340458,0.9119
Ranked Pairs,20,3,0,10000,1.00722686458991,0.8721
Ranked Pairs,20,4,0,10000,1.0079149656011264,0.8537
Ranked Pairs,20,5,0,10000,1.0082268012176598,0.8423
Ranked Pairs,20,6,0,10000,1.0078433287945074,0.8304
Ranked Pairs,20,7,0,10000,1.0084797269826573,0.8093
Ranked Pairs,20,8,0,10000,1.0085123191086438,0.8041
Ranked Pairs,20,9,0,10000,1.008503898414151,0.7971
Ranked Pairs,20,10,0,10000,1.0086556683711856,0.7828
Copeland,20,2,0,10000,1.0053545543145253,0.912
Copeland,20,3,0,10000,1.0066388687816865,0.8826
Copeland,20,4,0,10000,1.0077831881519774,0.8578
Copeland,20,5,0,10000,1.0081391616052355,0.8351
Copeland,20,6,0,10000,1.008286076184824,0.8176
Copeland,20,7,0,10000,1.0080576310761407,0.8242
Copeland,20,8,0,10000,1.0077141464619335,0.8087
Copeland,20,9,0,10000,1.007514719890591,0.7992
Copeland,20,10,0,10000,1.0078191374923757,0.7925
Borda,20,2,0,10000,1.0059358920216264,0.9038
Borda,20,3,0,10000,1.00861878883946,0.8659
Borda,20,4,0,10000,1.0097317630051896,0.8472
Borda,20,5,0,10000,1.0099344570127569,0.8244
Borda,20,6,0,10000,1.0102495486443797,0.8062
Borda,20,7,0,10000,1.0101706760094498,0.8049
Borda,20,8,0,10000,1.009760568886986,0.7888
Borda,20,9,0,10000,1.0094841291389522,0.7775
Borda,20,10,0,10000,1.0096708303673696,0.7743
OddBorda,20,2,0,10000,1.0057657035335104,0.9069
OddBorda,20,3,0,10000,1.0076822717629224,0.8698
OddBorda,20,4,0,10000,1.0078294595767934,0.8572
OddBorda,20,5,0,10000,1.0083767816172442,0.8371
OddBorda,20,6,0,10000,1.0094735580117784,0.8162
OddBorda,20,7,0,10000,1.009160396050891,0.8077
OddBorda,20,8,0,10000,1.0094449040277078,0.7927
OddBorda,20,9,0,10000,1.0096313274476514,0.7745
OddBorda,20,10,0,10000,1.009832071189986,0.7673
