# rule,n_voters,n_relevant_candidates,n_irrelevant_candidates,n_tries,distortion,accuracy
Plurality,30,2,0,10000,1.0113796844453211,0.7876
Plurality,30,2,1,10000,1.01043732900966,0.7964
Plurality,30,2,2,10000,1.021451129098195,0.7099
Plurality,30,2,3,10000,1.0293114405401633,0.6657
Plurality,30,2,4,10000,1.0351868633891843,0.6252
Plurality,30,2,5,10000,1.0386275519600716,0.6034
Plurality,30,2,6,10000,1.042943131440486,0.5789
Plurality,30,2,7,10000,1.046403634468074,0.566
Plurality,30,2,8,10000,1.047173078521432,0.56
Plurality,30,2,9,10000,1.048314775970355,0.5573
Plurality,30,2,10,10000,1.0507962334602365,0.5412
Plurality,30,2,11,10000,1.0518076718687779,0.5249
Plurality,30,2,12,10000,1.0523944107622438,0.5309
Plurality,30,2,13,10000,1.0531906944267344,0.5351
PluralityVeto,30,2,0,10000,1.0112685205255274,0.7968
PluralityVeto,30,2,1,10000,1.0122435149313327,0.7801
PluralityVeto,30,2,2,10000,1.0210155765387186,0.7174
PluralityVeto,30,2,3,10000,1.0290738377856048,0.6625
PluralityVeto,30,2,4,10000,1.034267894574409,0.6271
PluralityVeto,30,2,5,10000,1.0384854664650083,0.6015
PluralityVeto,30,2,6,10000,1.0420122937735077,0.5851
PluralityVeto,30,2,7,10000,1.044432003400685,0.5719
PluralityVeto,30,2,8,10000,1.0485997212450548,0.5545
PluralityVeto,30,2,9,10000,1.0498774412919503,0.5422
PluralityVeto,30,2,10,10000,1.0518481677468525,0.5384
PluralityVeto,30,2,11,10000,1.051572636678368,0.5394
PluralityVeto,30,2,12,10000,1.051695002379312,0.5326
PluralityVeto,30,2,13,10000,1.0531546384114907,0.5229
STV,30,2,0,10000,1.010508973168529,0.8023
STV,30,2,1,10000,1.0101177642130228,0.8016
STV,30,2,2,10000,1.021191502232856,0.7106
STV,30,2,3,10000,1.029962754536656,0.6614
STV,30,2,4,10000,1.0352895038354495,0.6267
STV,30,2,5,10000,1.040212907368734,0.6001
STV,30,2,6,10000,1.0427286561950393,0.5755
STV,30,2,7,10000,1.0456959071603638,0.5604
STV,30,2,8,10000,1.0483635379938492,0.5498
STV,30,2,9,10000,1.0501807813504758,0.5406
STV,30,2,10,10000,1.0505329331070588,0.5396
STV,30,2,11,10000,1.0518202761970488,0.5267
STV,30,2,12,10000,1.0540457218398953,0.5203
STV,30,2,13,10000,1.0517432057519338,0.5329
Harmonic,30,2,0,10000,1.0115108315335415,0.7903
Harmonic,30,2,1,10000,1.0034520617433569,0.8839
Harmonic,30,2,2,10000,1.0035351109159127,0.8857
Harmonic,30,2,3,10000,1.0043280482440344,0.8775
Harmonic,30,2,4,10000,1.0051543430360463,0.8618
Harmonic,30,2,5,10000,1.0056690227121685,0.8583
Harmonic,30,2,6,10000,1.0064314894029858,0.8496
Harmonic,30,2,7,10000,1.0064951796973909,0.8532
Harmonic,30,2,8,10000,1.006654675149706,0.8506
Harmonic,30,2,9,10000,1.0069995582455322,0.8514
Harmonic,30,2,10,10000,1.0074081578227538,0.8428
Harmonic,30,2,11,10000,1.0073302838567084,0.8409
Harmonic,30,2,12,10000,1.0077140488332592,0.8412
Harmonic,30,2,13,10000,1.0077073177056917,0.8407
Half approval,30,2,0,10000,1.0116294014569174,0.789
Half approval,30,2,1,10000,1.0105787796526715,0.7919
Half approval,30,2,2,10000,1.005411913557722,0.8575
Half approval,30,2,3,10000,1.0101420391619553,0.8053
Half approval,30,2,4,10000,1.006924849978109,0.8385
Half approval,30,2,5,10000,1.0101091032287135,0.8039
Half approval,30,2,6,10000,1.007675545294068,0.8286
Half approval,30,2,7,10000,1.010594169931486,0.7996
Half approval,30,2,8,10000,1.0077833483817344,0.8293
Half approval,30,2,9,10000,1.0108913057770588,0.791
Half approval,30,2,10,10000,1.0089834928344132,0.8173
Half approval,30,2,11,10000,1.0098615106075324,0.8015
Half approval,30,2,12,10000,1.0087492686911739,0.819
Half approval,30,2,13,10000,1.01077940422263,0.8007
Ranked Pairs,30,2,0,10000,1.0114174967475307,0.7946
Ranked Pairs,30,2,1,10000,1.0112160803876504,0.7967
Ranked Pairs,30,2,2,10000,1.0112753139000716,0.7964
Ranked Pairs,30,2,3,10000,1.0117817110025928,0.7863
Ranked Pairs,30,2,4,10000,1.0113685295219224,0.7868
Ranked Pairs,30,2,5,10000,1.0110498194157982,0.7927
Ranked Pairs,30,2,6,10000,1.0114351964025432,0.7937
Ranked Pairs,30,2,7,10000,1.0110124718234117,0.8009
Ranked Pairs,30,2,8,10000,1.0110854732452288,0.7924
Ranked Pairs,30,2,9,10000,1.011208140745696,0.7945
Ranked Pairs,30,2,10,10000,1.011125954149638,0.7935
Ranked Pairs,30,2,11,10000,1.0113465329003477,0.794
Ranked Pairs,30,2,12,10000,1.0114452756922212,0.7945
Ranked Pairs,30,2,13,10000,1.0107905104853405,0.7996
Copeland,30,2,0,10000,1.011769214932849,0.7864
Copeland,30,2,1,10000,1.0111577003763326,0.7949
Copeland,30,2,2,10000,1.0113843380577754,0.7914
Copeland,30,2,3,10000,1.0111776406134134,0.7906
Copeland,30,2,4,10000,1.011164046819652,0.7942
Copeland,30,2,5,10000,1.0112686471585406,0.7917
Copeland,30,2,6,10000,1.0109641377505072,0.7938
Copeland,30,2,7,10000,1.0111328974587603,0.7955
Copeland,30,2,8,10000,1.011419043869448,0.7947
Copeland,30,2,9,10000,1.0110394350065115,0.8003
Copeland,30,2,10,10000,1.0115413122298826,0.793
Copeland,30,2,11,10000,1.0109395924004085,0.7973
Copeland,30,2,12,10000,1.011852946530352,0.7864
Copeland,30,2,13,10000,1.0110861585443105,0.7945
Borda,30,2,0,10000,1.0113850578849448,0.7886
Borda,30,2,1,10000,1.0042790805906512,0.8702
Borda,30,2,2,10000,1.0023821940252922,0.9029
Borda,30,2,3,10000,1.0014191185371484,0.9265
Borda,30,2,4,10000,1.0010958539009491,0.9363
