# rule,n_voters,n_relevant_candidates,n_irrelevant_candidates,n_tries,distortion,accuracy
Plurality,30,2,0,10000,1.0016666825503093,0.9141
Plurality,30,2,1,10000,1.0016776602498347,0.9111
Plurality,30,2,2,10000,1.0035142618549076,0.8807
Plurality,30,2,3,10000,1.0053498325821129,0.8554
Plurality,30,2,4,10000,1.0071229618976543,0.8308
Plurality,30,2,5,10000,1.0080475074025077,0.8241
Plurality,30,2,6,10000,1.009202343110751,0.813
Plurality,30,2,7,10000,1.009466335617712,0.8069
Plurality,30,2,8,10000,1.0106985912522468,0.7943
Plurality,30,2,9,10000,1.0108046606405903,0.7917
Plurality,30,2,10,10000,1.0103642200539702,0.7976
Plurality,30,2,11,10000,1.011384469960758,0.7907
Plurality,30,2,12,10000,1.0114957195674825,0.7859
Plurality,30,2,13,10000,1.0125811547414552,0.7771
PluralityVeto,30,2,0,10000,1.0017752161649578,0.9109
PluralityVeto,30,2,1,10000,1.0020470894614597,0.9107
PluralityVeto,30,2,2,10000,1.0036556038534952,0.8752
PluralityVeto,30,2,3,10000,1.0056142238506145,0.8458
PluralityVeto,30,2,4,10000,1.0069654409440036,0.8293
PluralityVeto,30,2,5,10000,1.0081063663190528,0.8202
PluralityVeto,30,2,6,10000,1.0091517407563013,0.8044
PluralityVeto,30,2,7,10000,1.0092231258683722,0.8134
PluralityVeto,30,2,8,10000,1.0099683477782833,0.8033
PluralityVeto,30,2,9,10000,1.0109035650355522,0.7924
PluralityVeto,30,2,10,10000,1.0110961044971811,0.7897
PluralityVeto,30,2,11,10000,1.0114180711759393,0.7882
PluralityVeto,30,2,12,10000,1.011825525458889,0.7763
PluralityVeto,30,2,13,10000,1.012065001491142,0.7781
STV,30,2,0,10000,1.001842833594143,0.9098
STV,30,2,1,10000,1.0017854579250989,0.9142
STV,30,2,2,10000,1.0034947593668397,0.8833
STV,30,2,3,10000,1.0055225197413995,0.8541
STV,30,2,4,10000,1.007030885054964,0.8398
STV,30,2,5,10000,1.0081432737584874,0.8206
STV,30,2,6,10000,1.0087705487653225,0.8098
STV,30,2,7,10000,1.0097444436578926,0.8047
STV,30,2,8,10000,1.0102755243812342,0.7962
STV,30,2,9,10000,1.0110267376043167,0.7906
STV,30,2,10,10000,1.011035434846339,0.7911
STV,30,2,11,10000,1.011645382316883,0.7799
STV,30,2,12,10000,1.011732723528371,0.7858
STV,30,2,13,10000,1.0117370972535842,0.7786
Harmonic,30,2,0,10000,1.0018709143637787,0.9078
Harmonic,30,2,1,10000,1.0005389069185986,0.9522
Harmonic,30,2,2,10000,1.000474878092326,0.9563
Harmonic,30,2,3,10000,1.0005106985677525,0.9526
Harmonic,30,2,4,10000,1.0006546519217743,0.9449
Harmonic,30,2,5,10000,1.0007124677647505,0.948
Harmonic,30,2,6,10000,1.0009141983831105,0.9375
Harmonic,30,2,7,10000,1.0010203109670004,0.9371
Harmonic,30,2,8,10000,1.0011837017117045,0.9308
Harmonic,30,2,9,10000,1.0010604166404466,0.9344
Harmonic,30,2,10,10000,1.0013688141123058,0.9257
Harmonic,30,2,11,10000,1.001345729951317,0.9283
Harmonic,30,2,12,10000,1.0013248625962525,0.9274
Harmonic,30,2,13,10000,1.0015915738872165,0.9201
Half approval,30,2,0,10000,1.0018301303120594,0.9057
Half approval,30,2,1,10000,1.0016666456180716,0.917
Half approval,30,2,2,10000,1.0009182823932663,0.9395
Half approval,30,2,3,10000,1.0017450967973112,0.9147
Half approval,30,2,4,10000,1.0010434447174055,0.9347
Half approval,30,2,5,10000,1.0015745924540145,0.9188
Half approval,30,2,6,10000,1.001192132804447,0.9295
Half approval,30,2,7,10000,1.001629437269462,0.9184
Half approval,30,2,8,10000,1.0011333596412464,0.9307
Half approval,30,2,9,10000,1.0016767738516674,0.9192
Half approval,30,2,10,10000,1.001369281434772,0.9244
Half approval,30,2,11,10000,1.0016066944415036,0.9187
Half approval,30,2,12,10000,1.0014583372174912,0.9242
Half approval,30,2,13,10000,1.0016445894194077,0.9161
Ranked Pairs,30,2,0,10000,1.0018271916665333,0.9097
Ranked Pairs,30,2,1,10000,1.0018319940941525,0.9111
Ranked Pairs,30,2,2,10000,1.0019133052335785,0.9048
Ranked Pairs,30,2,3,10000,1.0018701958676655,0.9091
Ranked Pairs,30,2,4,10000,1.0018792200201674,0.9099
Ranked Pairs,30,2,5,10000,1.0018248320659904,0.9112
Ranked Pairs,30,2,6,10000,1.0019827875085414,0.9082
Ranked Pairs,30,2,7,10000,1.0018557727359871,0.9106
Ranked Pairs,30,2,8,10000,1.0018492602399718,0.9108
Ranked Pairs,30,2,9,10000,1.0016862659030297,0.915
Ranked Pairs,30,2,10,10000,1.0017270704006271,0.9149
Ranked Pairs,30,2,11,10000,1.0017779430727936,0.9135
Ranked Pairs,30,2,12,10000,1.0018595922657356,0.9125
Ranked Pairs,30,2,13,10000,1.0019414358998884,0.9093
Copeland,30,2,0,10000,1.0018950490970455,0.9083
Copeland,30,2,1,10000,1.001780815771586,0.9109
Copeland,30,2,2,10000,1.0018952677577175,0.9092
Copeland,30,2,3,10000,1.0019083953580339,0.9088
Copeland,30,2,4,10000,1.0017614932409695,0.9092
Copeland,30,2,5,10000,1.0018053493878838,0.9078
Copeland,30,2,6,10000,1.0017729965473,0.9149
Copeland,30,2,7,10000,1.0017000406004661,0.9132
Copeland,30,2,8,10000,1.0017706932886967,0.9096
Copeland,30,2,9,10000,1.0017819130074819,0.906
Copeland,30,2,10,10000,1.001884825181659,0.9062
Copeland,30,2,11,10000,1.0018277920748004,0.9086
Copeland,30,2,12,10000,1.0019003736140746,0.9059
Copeland,30,2,13,10000,1.0017988762799046,0.9122
Borda,30,2,0,10000,1.0018346334299304,0.9139
Borda,30,2,1,10000,1.0006339806001439,0.9484
Borda,30,2,2,10000,1.0003357978738243,0.9609
Borda,30,2,3,10000,1.0002533790385484,0.9661
Borda,30,2,4,10000,1.0001919576743648,0.9718
Borda,30,2,5,10000,1.000150295892529,0.974
Borda,30,2,6,10000,1.000113594730276,0.9786
Borda,30,2,7,10000,1.0001223187990875,0.9767
Borda,30,2,8,10000,1.0001196508596761,0.9768
Borda,30,2,9,10000,1.0000953095392744,0.9786
Borda,30,2,10,10000,1.0000946471228611,0.9798
Borda,30,2,11,10000,1.0000771254209948,0.9828
Borda,30,2,12,10000,1.0000923716524301,0.9793
Borda,30,2,13,10000,1.0000833778657712,0.9806
OddBorda,30,2,0,10000,1.0018659374236816,0.9107
OddBorda,30,2,1,10000,1.0005058215999407,0.9522
OddBorda,30,2,2,10000,1.0002536413867764,0.9688
OddBorda,30,2,3,10000,1.0001675959429912,0.9714
OddBorda,30,2,4,10000,1.0001288993701043,0.9764
OddBorda,30,2,5,10000,1.0001223283979708,0.9759
OddBorda,30,2,6,10000,1.0000970473518418,0.9797
OddBorda,30,2,7,10000,1.0000852344472504,0.98
OddBorda,30,2,8,10000,1.0000888631420806,0.9792
OddBorda,30,2,9,10000,1.00009512201777,0.9798
OddBorda,30,2,10,10000,1.0000901815229104,0.9801
OddBorda,30,2,11,10000,1.0000833243346825,0.9805
OddBorda,30,2,12,10000,1.0000739242123644,0.981
OddBorda,30,2,13,10000,1.0000764062623528,0.9827
