# rule,n_voters,n_relevant_candidates,n_irrelevant_candidates,n_tries,distortion,accuracy
Borda,20,7,0,10000,1.0043481433678132,0.8693
Borda,20,8,0,10000,1.0044454637782583,0.8555
Borda,20,9,0,10000,1.004380912662745,0.8563
Borda,20,10,0,10000,1.004505500543563,0.8467
Random Voter Utility,20,2,0,10000,1.0060587094113302,0.9157
Random Voter Utility,20,3,0,10000,1.0072550888587692,0.8947
Random Voter Utility,20,4,0,10000,1.0076795675215033,0.8707
Random Voter Utility,20,5,0,10000,1.0078444941149156,0.8558
Random Voter Utility,20,6,0,10000,1.0073124082856952,0.8536
Random Voter Utility,20,7,0,10000,1.0072651017954597,0.8376
Random Voter Utility,20,8,0,10000,1.0072525076279946,0.8289
Random Voter Utility,20,9,0,10000,1.007059120015218,0.8175
Random Voter Utility,20,10,0,10000,1.0069583058858744,0.8079
