# rule,n_voters,n_relevant_candidates,n_irrelevant_candidates,n_tries,distortion,accuracy
Copeland,30,2,12,10000,1.0020105586031525,0.9635
Copeland,30,2,13,10000,1.0021830875426008,0.9608
Borda,30,2,0,10000,1.0019706808197493,0.9655
Borda,30,2,1,10000,1.0005638839774205,0.9801
Borda,30,2,2,10000,1.0001958205247203,0.9896
Borda,30,2,3,10000,1.0001386102348877,0.9903
Borda,30,2,4,10000,1.000064392230392,0.993
Borda,30,2,5,10000,1.0000540122674213,0.9938
Borda,30,2,6,10000,1.000026342495282,0.994
Borda,30,2,7,10000,1.0000280635895837,0.9951
Borda,30,2,8,10000,1.00002981015668,0.9946
Borda,30,2,9,10000,1.000013292849607,0.996
Borda,30,2,10,10000,1.0000202716344282,0.9961
Borda,30,2,11,10000,1.0000138077484984,0.9955
Borda,30,2,12,10000,1.0000072642506213,0.9977
Borda,30,2,13,10000,1.0000097432680282,0.9976
OddBorda,30,2,0,10000,1.0017762896725622,0.9637
OddBorda,30,2,1,10000,1.000419845997116,0.9832
OddBorda,30,2,2,10000,1.0001681816579389,0.9877
OddBorda,30,2,3,10000,1.0000849454524203,0.993
OddBorda,30,2,4,10000,1.0000636294079035,0.9945
OddBorda,30,2,5,10000,1.000031654118591,0.9944
OddBorda,30,2,6,10000,1.000022339378193,0.9965
OddBorda,30,2,7,10000,1.0000194525073658,0.9959
OddBorda,30,2,8,10000,1.0000109799925643,0.9968
OddBorda,30,2,9,10000,1.0000121686607593,0.9966
OddBorda,30,2,10,10000,1.000008526960081,0.9967
OddBorda,30,2,11,10000,1.0000104087225068,0.9974
OddBorda,30,2,12,10000,1.0000059960756937,0.9978
OddBorda,30,2,13,10000,1.0000030064102359,0.9971
