# rule,n_voters,n_relevant_candidates,n_irrelevant_candidates,n_tries,distortion,accuracy
Plurality,30,2,0,10000,1.0083965247830848,0.7875
Plurality,30,2,1,10000,1.0251677263425267,0.6158
Plurality,30,2,2,10000,1.0263752440930591,0.6076
Plurality,30,2,3,10000,1.0254161787937515,0.6166
Plurality,30,2,4,10000,1.02703609518684,0.6054
Plurality,30,2,5,10000,1.0286523625539192,0.5892
Plurality,30,2,6,10000,1.028407298108076,0.5973
Plurality,30,2,7,10000,1.0292355014627879,0.5853
Plurality,30,2,8,10000,1.0306147059886543,0.5775
Plurality,30,2,9,10000,1.0296388828347558,0.5805
Plurality,30,2,10,10000,1.0308287319981908,0.5717
Plurality,30,2,11,10000,1.0312481112380416,0.569
Plurality,30,2,12,10000,1.032120570277455,0.5626
Plurality,30,2,13,10000,1.0324619230919374,0.5689
PluralityVeto,30,2,0,10000,1.0080910321696899,0.7936
PluralityVeto,30,2,1,10000,1.0231786178758622,0.6408
PluralityVeto,30,2,2,10000,1.0251702154024571,0.6234
PluralityVeto,30,2,3,10000,1.0256722410982027,0.6178
PluralityVeto,30,2,4,10000,1.0259662510572416,0.615
PluralityVeto,30,2,5,10000,1.027797072434655,0.5999
PluralityVeto,30,2,6,10000,1.028561245033159,0.5922
PluralityVeto,30,2,7,10000,1.0288534994928782,0.5848
PluralityVeto,30,2,8,10000,1.030022014450092,0.5759
PluralityVeto,30,2,9,10000,1.0296920184893468,0.5871
PluralityVeto,30,2,10,10000,1.031042345567842,0.5766
PluralityVeto,30,2,11,10000,1.0314681639900394,0.5726
PluralityVeto,30,2,12,10000,1.0309226092950197,0.573
PluralityVeto,30,2,13,10000,1.03280105659223,0.5606
STV,30,2,0,10000,1.0082607316088514,0.7906
STV,30,2,1,10000,1.0253294961151287,0.6265
STV,30,2,2,10000,1.0265509620651065,0.6154
STV,30,2,3,10000,1.0259469102969103,0.6185
STV,30,2,4,10000,1.027478889678932,0.6013
STV,30,2,5,10000,1.0283192894028736,0.5942
STV,30,2,6,10000,1.028344308106673,0.5923
STV,30,2,7,10000,1.0299069053935006,0.58
STV,30,2,8,10000,1.0297480735797147,0.5881
STV,30,2,9,10000,1.029932278224568,0.5826
STV,30,2,10,10000,1.0310833289446506,0.5706
STV,30,2,11,10000,1.0318823168374607,0.5692
STV,30,2,12,10000,1.031153959791145,0.569
STV,30,2,13,10000,1.031678884993593,0.5691
Harmonic,30,2,0,10000,1.0083655734546944,0.7839
Harmonic,30,2,1,10000,1.0137768917887306,0.7361
Harmonic,30,2,2,10000,1.0142432078577226,0.7254
Harmonic,30,2,3,10000,1.0145396488511027,0.7193
Harmonic,30,2,4,10000,1.0140380852040187,0.7245
Harmonic,30,2,5,10000,1.0145977108165791,0.7196
Harmonic,30,2,6,10000,1.0135559184520782,0.7263
Harmonic,30,2,7,10000,1.0140798153514128,0.7225
Harmonic,30,2,8,10000,1.0137588015143284,0.7279
Harmonic,30,2,9,10000,1.0137966935848435,0.7268
Harmonic,30,2,10,10000,1.0136994621237227,0.7259
Harmonic,30,2,11,10000,1.014225574607382,0.7248
Harmonic,30,2,12,10000,1.0137788514410295,0.7306
Harmonic,30,2,13,10000,1.0138079850030386,0.7229
Half approval,30,2,0,10000,1.0081846223511854,0.7907
Half approval,30,2,1,10000,1.0252117520018298,0.6235
Half approval,30,2,2,10000,1.0210359653805525,0.6561
Half approval,30,2,3,10000,1.021893437138718,0.6551
Half approval,30,2,4,10000,1.0191427993115239,0.6747
Half approval,30,2,5,10000,1.0195908696878395,0.6695
Half approval,30,2,6,10000,1.0176912158158729,0.6896
Half approval,30,2,7,10000,1.0190089089303067,0.672
Half approval,30,2,8,10000,1.016734377860044,0.6974
Half approval,30,2,9,10000,1.0174374195227565,0.692
Half approval,30,2,10,10000,1.0167747611115825,0.6981
Half approval,30,2,11,10000,1.017326631198566,0.6906
Half approval,30,2,12,10000,1.0164539430224575,0.7028
Half approval,30,2,13,10000,1.0170931612949392,0.6985
Ranked Pairs,30,2,0,10000,1.00811519128421,0.7939
Ranked Pairs,30,2,1,10000,1.0082756883884039,0.792
Ranked Pairs,30,2,2,10000,1.0082740794458982,0.7875
Ranked Pairs,30,2,3,10000,1.0077839332768133,0.7962
Ranked Pairs,30,2,4,10000,1.0080637924666942,0.7897
Ranked Pairs,30,2,5,10000,1.007989057947538,0.7936
Ranked Pairs,30,2,6,10000,1.008212918645088,0.7884
Ranked Pairs,30,2,7,10000,1.0082623311527799,0.7917
Ranked Pairs,30,2,8,10000,1.0080459091047775,0.7924
Ranked Pairs,30,2,9,10000,1.00819072175599,0.7913
Ranked Pairs,30,2,10,10000,1.0080126334959338,0.7978
Ranked Pairs,30,2,11,10000,1.0077790704225833,0.7956
Ranked Pairs,30,2,12,10000,1.0080482191957665,0.7937
Ranked Pairs,30,2,13,10000,1.0079361983675728,0.7959
Copeland,30,2,0,10000,1.0078804979179765,0.7948
Copeland,30,2,1,10000,1.0080916064193461,0.7924
Copeland,30,2,2,10000,1.0082645017057938,0.7905
Copeland,30,2,3,10000,1.0078242426208048,0.7919
Copeland,30,2,4,10000,1.0083305905268558,0.7869
Copeland,30,2,5,10000,1.008416228866451,0.787
Copeland,30,2,6,10000,1.0083773233558617,0.7923
Copeland,30,2,7,10000,1.0079771746795998,0.796
Copeland,30,2,8,10000,1.0080238325344806,0.8012
