# rule,n_voters,n_relevant_candidates,n_irrelevant_candidates,n_tries,distortion,accuracy
Plurality,20,2,0,10000,1.0032777294058888,0.938
Plurality,20,3,0,10000,1.0152505634364397,0.8176
Plurality,20,4,0,10000,1.0299898762862785,0.7142
Plurality,20,5,0,10000,1.0477084584027154,0.6165
Plurality,20,6,0,10000,1.0611876936411941,0.5294
Plurality,20,7,0,10000,1.0771561549319024,0.4676
Plurality,20,8,0,10000,1.0871433512304953,0.419
Plurality,20,9,0,10000,1.098326646345268,0.3662
Plurality,20,10,0,10000,1.10926156348857,0.3347
PluralityVeto,20,2,0,10000,1.0037521441231663,0.9341
PluralityVeto,20,3,0,10000,1.004665231856546,0.9025
PluralityVeto,20,4,0,10000,1.0071649478050548,0.8565
PluralityVeto,20,5,0,10000,1.0093117513830319,0.812
PluralityVeto,20,6,0,10000,1.0106677782863656,0.7786
PluralityVeto,20,7,0,10000,1.01322407390111,0.7365
PluralityVeto,20,8,0,10000,1.0147598360235388,0.7042
PluralityVeto,20,9,0,10000,1.0160130375604364,0.6792
PluralityVeto,20,10,0,10000,1.016877067942703,0.6524
STV,20,2,0,10000,1.0034431726137092,0.9367
STV,20,3,0,10000,1.0074542418759365,0.875
STV,20,4,0,10000,1.0123042359860623,0.8136
STV,20,5,0,10000,1.0176488304751885,0.7438
STV,20,6,0,10000,1.022270715780758,0.6833
STV,20,7,0,10000,1.026315230226738,0.6408
STV,20,8,0,10000,1.0324312772420157,0.5717
STV,20,9,0,10000,1.0364095655315084,0.5361
STV,20,10,0,10000,1.0407602596297434,0.4927
Harmonic,20,2,0,10000,1.0036871249986208,0.9328
Harmonic,20,3,0,10000,1.00675534790306,0.88
Harmonic,20,4,0,10000,1.0104333255349294,0.8241
Harmonic,20,5,0,10000,1.0153432222422965,0.7565
Harmonic,20,6,0,10000,1.0201264882967676,0.7048
Harmonic,20,7,0,10000,1.0258731657376745,0.6526
Harmonic,20,8,0,10000,1.0309662464097498,0.599
Harmonic,20,9,0,10000,1.0366790212434958,0.5527
Harmonic,20,10,0,10000,1.0428426516935123,0.5032
Half approval,20,2,0,10000,1.00363263528504,0.9337
Half approval,20,3,0,10000,1.0156922938558524,0.8231
Half approval,20,4,0,10000,1.0254420586022328,0.7314
Half approval,20,5,0,10000,1.0199390984997776,0.7274
Half approval,20,6,0,10000,1.030996527046024,0.6365
Half approval,20,7,0,10000,1.0235734655219118,0.6519
Half approval,20,8,0,10000,1.034913389377935,0.5703
Half approval,20,9,0,10000,1.0272213950637517,0.5816
Half approval,20,10,0,10000,1.0356038351974002,0.5237
Ranked Pairs,20,2,0,10000,1.003258413670767,0.9387
Ranked Pairs,20,3,0,10000,1.0049428138558547,0.9031
Ranked Pairs,20,4,0,10000,1.0058841616626244,0.8711
Ranked Pairs,20,5,0,10000,1.0063001483402463,0.8507
Ranked Pairs,20,6,0,10000,1.0067366385895073,0.8324
Ranked Pairs,20,7,0,10000,1.0063894820517783,0.8233
Ranked Pairs,20,8,0,10000,1.0065909230739827,0.8141
Ranked Pairs,20,9,0,10000,1.0067514498955137,0.7957
Ranked Pairs,20,10,0,10000,1.006505589762901,0.7921
Copeland,20,2,0,10000,1.0038152419378574,0.9328
Copeland,20,3,0,10000,1.005282489143809,0.8974
Copeland,20,4,0,10000,1.0054201036120907,0.8727
Copeland,20,5,0,10000,1.0057608985945843,0.8611
Copeland,20,6,0,10000,1.0063640569819576,0.8362
Copeland,20,7,0,10000,1.0059063448543435,0.8281
Copeland,20,8,0,10000,1.005804146300663,0.8197
Copeland,20,9,0,10000,1.0061241529713727,0.803
Copeland,20,10,0,10000,1.005792744048839,0.7963
Borda,20,2,0,10000,1.003446309248763,0.9368
Borda,20,3,0,10000,1.0062793434731887,0.8872
Borda,20,4,0,10000,1.0072929842139415,0.8585
Borda,20,5,0,10000,1.007428702585291,0.8461
Borda,20,6,0,10000,1.0073956045336387,0.8299
Borda,20,7,0,10000,1.0078036998958964,0.8124
Borda,20,8,0,10000,1.0080646547735446,0.7872
Borda,20,9,0,10000,1.0071232636913485,0.7934
Borda,20,10,0,10000,1.0073403465171689,0.7762
OddBorda,20,2,0,10000,1.0036107234634755,0.9336
OddBorda,20,3,0,10000,1.0054528336137716,0.8901
OddBorda,20,4,0,10000,1.0057163344988935,0.8757
OddBorda,20,5,0,10000,1.0065027205742094,0.849
OddBorda,20,6,0,10000,1.0071991836136263,0.8272
OddBorda,20,7,0,10000,1.0074081199745066,0.8153
OddBorda,20,8,0,10000,1.0073009747806938,0.8044
OddBorda,20,9,0,10000,1.007480215235506,0.7911
OddBorda,20,10,0,10000,1.0072130048996466,0.7826
