# rule,n_voters,n_relevant_candidates,n_irrelevant_candidates,n_tries,distortion,accuracy
Plurality,30,2,0,10000,1.0038723452274267,0.9211
Plurality,30,2,1,10000,1.0239473828966263,0.7916
Plurality,30,2,2,10000,1.0378660600504588,0.7349
Plurality,30,2,3,10000,1.0466468888501765,0.7051
Plurality,30,2,4,10000,1.0528702246870714,0.6844
Plurality,30,2,5,10000,1.0585662726375773,0.6561
Plurality,30,2,6,10000,1.0622081089453042,0.6487
Plurality,30,2,7,10000,1.0686094707188425,0.6329
Plurality,30,2,8,10000,1.0716716801408412,0.6291
Plurality,30,2,9,10000,1.0754265171718853,0.615
Plurality,30,2,10,10000,1.0759662454958767,0.6131
Plurality,30,2,11,10000,1.0794901435087574,0.598
Plurality,30,2,12,10000,1.0803691551844927,0.599
Plurality,30,2,13,10000,1.0831248277315884,0.5951
PluralityVeto,30,2,0,10000,1.0037483724546534,0.925
PluralityVeto,30,2,1,10000,1.0064065898109547,0.9032
PluralityVeto,30,2,2,10000,1.0077373695561294,0.8917
PluralityVeto,30,2,3,10000,1.0092895722357829,0.881
PluralityVeto,30,2,4,10000,1.0112096450752341,0.8689
PluralityVeto,30,2,5,10000,1.0133040685293202,0.8576
PluralityVeto,30,2,6,10000,1.0163960169459063,0.85
PluralityVeto,30,2,7,10000,1.0193582326534236,0.8353
PluralityVeto,30,2,8,10000,1.022466823588744,0.8227
PluralityVeto,30,2,9,10000,1.0239604343959248,0.8181
PluralityVeto,30,2,10,10000,1.0262249935647336,0.813
PluralityVeto,30,2,11,10000,1.029903669168497,0.7979
PluralityVeto,30,2,12,10000,1.0333564353392788,0.7845
PluralityVeto,30,2,13,10000,1.034439727625295,0.7827
STV,30,2,0,10000,1.0036882738363198,0.927
STV,30,2,1,10000,1.018638775813743,0.8286
STV,30,2,2,10000,1.030691602435103,0.7697
STV,30,2,3,10000,1.039998400787409,0.7299
STV,30,2,4,10000,1.0487584132118095,0.7005
STV,30,2,5,10000,1.0525612354041847,0.6839
STV,30,2,6,10000,1.0595753131937893,0.6625
STV,30,2,7,10000,1.0629338715137076,0.6488
STV,30,2,8,10000,1.0678473868670988,0.6365
STV,30,2,9,10000,1.068185538720811,0.6313
STV,30,2,10,10000,1.07341431286947,0.6206
STV,30,2,11,10000,1.0743862204676407,0.6066
STV,30,2,12,10000,1.0822869679177385,0.5946
STV,30,2,13,10000,1.0834314683039523,0.5933
Harmonic,30,2,0,10000,1.0039868485480017,0.9214
Harmonic,30,2,1,10000,1.0092497419414679,0.8752
Harmonic,30,2,2,10000,1.0109410717469873,0.8637
Harmonic,30,2,3,10000,1.0125797984870517,0.8522
Harmonic,30,2,4,10000,1.01522639731329,0.8404
Harmonic,30,2,5,10000,1.0160049366496475,0.8299
Harmonic,30,2,6,10000,1.0176685179766953,0.8255
Harmonic,30,2,7,10000,1.0192056787412773,0.8133
Harmonic,30,2,8,10000,1.0212220375174532,0.7986
Harmonic,30,2,9,10000,1.0210417118563007,0.8057
Harmonic,30,2,10,10000,1.0234306110724418,0.7948
Harmonic,30,2,11,10000,1.024404298897682,0.7896
Harmonic,30,2,12,10000,1.0263023695427436,0.7776
Harmonic,30,2,13,10000,1.0264497296165784,0.7835
Half approval,30,2,0,10000,1.003947677944492,0.9188
Half approval,30,2,1,10000,1.0232507197132932,0.7954
Half approval,30,2,2,10000,1.0099486752489757,0.8717
Half approval,30,2,3,10000,1.013662663265933,0.8477
Half approval,30,2,4,10000,1.008902270601367,0.8716
Half approval,30,2,5,10000,1.0107574254545213,0.8616
Half approval,30,2,6,10000,1.0083727247736456,0.8786
Half approval,30,2,7,10000,1.0099699652093777,0.8646
Half approval,30,2,8,10000,1.0082372388335208,0.8778
Half approval,30,2,9,10000,1.0088845920754803,0.8752
Half approval,30,2,10,10000,1.0072039512133844,0.8883
Half approval,30,2,11,10000,1.0077100424149914,0.8812
Half approval,30,2,12,10000,1.0069689077197836,0.8886
Half approval,30,2,13,10000,1.0071058423161559,0.8917
Ranked Pairs,30,2,0,10000,1.003930314359837,0.9234
Ranked Pairs,30,2,1,10000,1.003560916172633,0.921
Ranked Pairs,30,2,2,10000,1.0032619856111673,0.9277
Ranked Pairs,30,2,3,10000,1.0033941753126772,0.9264
Ranked Pairs,30,2,4,10000,1.003466398052003,0.9266
Ranked Pairs,30,2,5,10000,1.003313017909019,0.9289
Ranked Pairs,30,2,6,10000,1.003199172223565,0.9308
Ranked Pairs,30,2,7,10000,1.0034287117830603,0.9265
Ranked Pairs,30,2,8,10000,1.003348039223772,0.9315
Ranked Pairs,30,2,9,10000,1.0038133756326912,0.9292
Ranked Pairs,30,2,10,10000,1.0038619628348089,0.9294
Ranked Pairs,30,2,11,10000,1.00489877138188,0.9229
Ranked Pairs,30,2,12,10000,1.0051021486337028,0.9251
Ranked Pairs,30,2,13,10000,1.0060014776832777,0.9204
Copeland,30,2,0,10000,1.0038550719980956,0.9261
Copeland,30,2,1,10000,1.0037395725254563,0.9227
Copeland,30,2,2,10000,1.003636784154633,0.9226
Copeland,30,2,3,10000,1.0031120315203124,0.9314
Copeland,30,2,4,10000,1.0033333037308223,0.9264
Copeland,30,2,5,10000,1.0034039918585984,0.9258
Copeland,30,2,6,10000,1.0028578800728605,0.9318
Copeland,30,2,7,10000,1.0030747811779357,0.9312
Copeland,30,2,8,10000,1.0027079996276902,0.9326
Copeland,30,2,9,10000,1.002800555362888,0.9331
Copeland,30,2,10,10000,1.0025276588332288,0.936
Copeland,30,2,11,10000,1.0022979231194016,0.9389
Copeland,30,2,12,10000,1.0023652966825631,0.9392
Copeland,30,2,13,10000,1.002554939505821,0.9377
Borda,30,2,0,10000,1.003876314236765,0.9235
Borda,30,2,1,10000,1.0044192903883877,0.9195
Borda,30,2,2,10000,1.0044954759678693,0.9161
Borda,30,2,3,10000,1.003704360732903,0.9243
Borda,30,2,4,10000,1.0035480985400422,0.9235
Borda,30,2,5,10000,1.0033472384281816,0.926
Borda,30,2,6,10000,1.0028149629656327,0.9326
Borda,30,2,7,10000,1.0025845883207019,0.9355
Borda,30,2,8,10000,1.0021878982208996,0.9398
Borda,30,2,9,10000,1.0021670624942387,0.9434
Borda,30,2,10,10000,1.0021834044340798,0.94
