# rule,n_voters,n_relevant_candidates,n_irrelevant_candidates,n_tries,distortion,accuracy
Borda,20,7,0,10000,1.0073612567625554,0.8941
Borda,20,8,0,10000,1.0072448837778631,0.8903
Borda,20,9,0,10000,1.0066220819302834,0.8864
Borda,20,10,0,10000,1.0066865323712033,0.8802
Random Voter Utility,20,2,0,10000,1.1007203772915346,0.9273
Random Voter Utility,20,3,0,10000,1.0379071822179764,0.9032
Random Voter Utility,20,4,0,10000,1.0229172237162385,0.8907
Random Voter Utility,20,5,0,10000,1.015830087268101,0.8767
Random Voter Utility,20,6,0,10000,1.0139655789840574,0.8744
Random Voter Utility,20,7,0,10000,1.0130620739296647,0.8706
Random Voter Utility,20,8,0,10000,1.0120809006292182,0.866
Random Voter Utility,20,9,0,10000,1.0116593493294974,0.8581
Random Voter Utility,20,10,0,10000,1.009554700052304,0.8649
