# rule,n_voters,n_relevant_candidates,n_irrelevant_candidates,n_tries,distortion,accuracy
Plurality,30,2,0,10000,1.0120625096863896,0.793
Plurality,30,2,1,10000,1.0133563852449248,0.7889
Plurality,30,2,2,10000,1.023604742449441,0.7148
Plurality,30,2,3,10000,1.0309559422601116,0.6678
Plurality,30,2,4,10000,1.0357710391225345,0.6429
Plurality,30,2,5,10000,1.0365508383918727,0.6292
Plurality,30,2,6,10000,1.0405004993713087,0.6175
Plurality,30,2,7,10000,1.0412450016483794,0.6107
Plurality,30,2,8,10000,1.0428562840559177,0.5947
Plurality,30,2,9,10000,1.0433121091005086,0.5994
Plurality,30,2,10,10000,1.0455380667909508,0.5912
Plurality,30,2,11,10000,1.0452788339912447,0.5858
Plurality,30,2,12,10000,1.044883344470476,0.591
Plurality,30,2,13,10000,1.046592742789377,0.5795
PluralityVeto,30,2,0,10000,1.0118309360729494,0.7914
PluralityVeto,30,2,1,10000,1.0147533163893325,0.7751
PluralityVeto,30,2,2,10000,1.024557843056712,0.7069
PluralityVeto,30,2,3,10000,1.0299966964545015,0.6708
PluralityVeto,30,2,4,10000,1.0337825674765542,0.6513
PluralityVeto,30,2,5,10000,1.0365957395640741,0.6277
PluralityVeto,30,2,6,10000,1.0385228681932746,0.6231
PluralityVeto,30,2,7,10000,1.040380441043882,0.6153
PluralityVeto,30,2,8,10000,1.0413849098416168,0.609
PluralityVeto,30,2,9,10000,1.0420497112934526,0.6072
PluralityVeto,30,2,10,10000,1.0437214851730685,0.5957
PluralityVeto,30,2,11,10000,1.045071071649197,0.5926
PluralityVeto,30,2,12,10000,1.044038871941183,0.5997
PluralityVeto,30,2,13,10000,1.044820046403137,0.5985
STV,30,2,0,10000,1.0122879509096137,0.7885
STV,30,2,1,10000,1.0129187982865386,0.786
STV,30,2,2,10000,1.0244019753770364,0.708
STV,30,2,3,10000,1.0306687668668058,0.6661
STV,30,2,4,10000,1.0346747831511331,0.6465
STV,30,2,5,10000,1.0373422489659485,0.6282
STV,30,2,6,10000,1.0390306296239413,0.6207
STV,30,2,7,10000,1.0397310452533797,0.6181
STV,30,2,8,10000,1.0430569499203775,0.5992
STV,30,2,9,10000,1.0427872256210091,0.6048
STV,30,2,10,10000,1.0441189026754414,0.5951
STV,30,2,11,10000,1.0454713106437223,0.5826
STV,30,2,12,10000,1.0467500731171224,0.5844
STV,30,2,13,10000,1.0454644299706222,0.5853
Harmonic,30,2,0,10000,1.0121448601485843,0.7943
Harmonic,30,2,1,10000,1.004153858993514,0.876
Harmonic,30,2,2,10000,1.003797799333316,0.8899
Harmonic,30,2,3,10000,1.004488445363496,0.8764
Harmonic,30,2,4,10000,1.0057628870615576,0.8605
Harmonic,30,2,5,10000,1.0074037078421074,0.8449
Harmonic,30,2,6,10000,1.0084720831800742,0.8299
Harmonic,30,2,7,10000,1.0095707847032847,0.8231
Harmonic,30,2,8,10000,1.00984328053134,0.825
