# rule,n_voters,n_relevant_candidates,n_irrelevant_candidates,n_tries,distortion,accuracy
Copeland,30,2,12,10000,1.0040024243420713,0.9228
Copeland,30,2,13,10000,1.003615411177026,0.9262
Borda,30,2,0,10000,1.0037132955021466,0.9241
Borda,30,2,1,10000,1.0013686244674203,0.9527
Borda,30,2,2,10000,1.0009587811619605,0.9595
Borda,30,2,3,10000,1.0007520905600362,0.965
Borda,30,2,4,10000,1.0007232935711197,0.9626
Borda,30,2,5,10000,1.0006798603400118,0.9642
Borda,30,2,6,10000,1.000622469899607,0.9682
Borda,30,2,7,10000,1.0005463106974237,0.9701
Borda,30,2,8,10000,1.0005768378060658,0.9683
Borda,30,2,9,10000,1.000619878251669,0.968
Borda,30,2,10,10000,1.000546553770247,0.9685
Borda,30,2,11,10000,1.0004693787311436,0.9708
Borda,30,2,12,10000,1.0005418584390888,0.9668
Borda,30,2,13,10000,1.0005513971297946,0.9678
OddBorda,30,2,0,10000,1.0035020674592254,0.9259
OddBorda,30,2,1,10000,1.0012333542429743,0.9545
OddBorda,30,2,2,10000,1.0007836760792879,0.9624
OddBorda,30,2,3,10000,1.0007072328557398,0.9637
OddBorda,30,2,4,10000,1.0006197736668367,0.9667
OddBorda,30,2,5,10000,1.0006154042612736,0.9673
OddBorda,30,2,6,10000,1.0004686239624099,0.9717
OddBorda,30,2,7,10000,1.0005222716877433,0.9706
OddBorda,30,2,8,10000,1.0005642241487103,0.9694
OddBorda,30,2,9,10000,1.0005259592469655,0.9679
OddBorda,30,2,10,10000,1.000495890904909,0.9719
OddBorda,30,2,11,10000,1.0006079828930567,0.9661
OddBorda,30,2,12,10000,1.0006007438417381,0.9682
OddBorda,30,2,13,10000,1.00046116357834,0.971
