# rule,n_voters,n_relevant_candidates,n_irrelevant_candidates,n_tries,distortion,accuracy
Plurality,30,2,0,10000,1.0038361334075694,0.9498
Plurality,30,2,1,10000,1.0009585115394317,0.9744
Plurality,30,2,2,10000,1.0015410680611856,0.9681
Plurality,30,2,3,10000,1.0020639321101321,0.9638
Plurality,30,2,4,10000,1.0022597386110221,0.9636
Plurality,30,2,5,10000,1.0026335867044225,0.9614
Plurality,30,2,6,10000,1.0031050618132207,0.9588
Plurality,30,2,7,10000,1.0029136838569117,0.9602
Plurality,30,2,8,10000,1.0032314297768647,0.9583
Plurality,30,2,9,10000,1.0034379023523274,0.9571
Plurality,30,2,10,10000,1.003393233206229,0.9583
Plurality,30,2,11,10000,1.0034357659579947,0.9554
Plurality,30,2,12,10000,1.0037560878220309,0.9551
Plurality,30,2,13,10000,1.0037193434108496,0.9553
PluralityVeto,30,2,0,10000,1.0035377137467512,0.949
PluralityVeto,30,2,1,10000,1.0021179326932155,0.9616
PluralityVeto,30,2,2,10000,1.0026404948010024,0.959
PluralityVeto,30,2,3,10000,1.002219899066617,0.963
PluralityVeto,30,2,4,10000,1.0028453183032573,0.9591
PluralityVeto,30,2,5,10000,1.0026350721036192,0.9615
PluralityVeto,30,2,6,10000,1.0031610141452836,0.9577
PluralityVeto,30,2,7,10000,1.003390032363852,0.9572
PluralityVeto,30,2,8,10000,1.00308494915297,0.9563
PluralityVeto,30,2,9,10000,1.003420204263192,0.9554
PluralityVeto,30,2,10,10000,1.003257500227404,0.9569
PluralityVeto,30,2,11,10000,1.0038135793467389,0.9528
PluralityVeto,30,2,12,10000,1.0040733492515304,0.9515
PluralityVeto,30,2,13,10000,1.003603106405613,0.9559
STV,30,2,0,10000,1.0037523433003506,0.9484
STV,30,2,1,10000,1.0021655290981024,0.9595
STV,30,2,2,10000,1.0037890024238605,0.9518
STV,30,2,3,10000,1.0037702496481082,0.9517
STV,30,2,4,10000,1.0035855932851256,0.9532
STV,30,2,5,10000,1.0047808004842824,0.9448
STV,30,2,6,10000,1.0045817294740655,0.9492
STV,30,2,7,10000,1.0051775712526385,0.9453
STV,30,2,8,10000,1.004678906042379,0.9502
STV,30,2,9,10000,1.0050959489992568,0.9435
STV,30,2,10,10000,1.00473352300246,0.9468
STV,30,2,11,10000,1.005216518551916,0.945
STV,30,2,12,10000,1.0053839231101798,0.9435
STV,30,2,13,10000,1.0053599393304078,0.9452
Harmonic,30,2,0,10000,1.0040261011019826,0.9505
Harmonic,30,2,1,10000,1.0005140586078383,0.9804
Harmonic,30,2,2,10000,1.0003826327305643,0.9823
Harmonic,30,2,3,10000,1.0004577694874113,0.9835
Harmonic,30,2,4,10000,1.0005807237482538,0.9802
Harmonic,30,2,5,10000,1.0006707925861043,0.9801
Harmonic,30,2,6,10000,1.0008990516495708,0.9763
Harmonic,30,2,7,10000,1.0010178611655711,0.9752
Harmonic,30,2,8,10000,1.0012137725695325,0.9737
Harmonic,30,2,9,10000,1.001372192204042,0.9696
Harmonic,30,2,10,10000,1.0014950597282695,0.9724
Harmonic,30,2,11,10000,1.001612601164244,0.9701
Harmonic,30,2,12,10000,1.0018126770493798,0.9675
Harmonic,30,2,13,10000,1.001665311814923,0.9706
Half approval,30,2,0,10000,1.0036050291884167,0.9527
Half approval,30,2,1,10000,1.0011069745385532,0.9735
Half approval,30,2,2,10000,1.0012364252187418,0.9708
Half approval,30,2,3,10000,1.0009816243401835,0.973
Half approval,30,2,4,10000,1.0010109197318546,0.9734
Half approval,30,2,5,10000,1.0009862763560577,0.975
Half approval,30,2,6,10000,1.0007876162029878,0.9785
Half approval,30,2,7,10000,1.0009152443158111,0.976
Half approval,30,2,8,10000,1.0010310110715377,0.9735
Half approval,30,2,9,10000,1.001211213781394,0.9719
Half approval,30,2,10,10000,1.0010101140878795,0.9721
Half approval,30,2,11,10000,1.0010408667771458,0.9729
Half approval,30,2,12,10000,1.0010894946203535,0.9753
Half approval,30,2,13,10000,1.000825520115951,0.9758
Ranked Pairs,30,2,0,10000,1.003689779214332,0.9485
Ranked Pairs,30,2,1,10000,1.0035145294959036,0.9528
Ranked Pairs,30,2,2,10000,1.0032642634782358,0.9557
Ranked Pairs,30,2,3,10000,1.0034036218351372,0.9529
Ranked Pairs,30,2,4,10000,1.003069436730905,0.9524
Ranked Pairs,30,2,5,10000,1.0038282325706946,0.9473
Ranked Pairs,30,2,6,10000,1.003270550564411,0.9502
Ranked Pairs,30,2,7,10000,1.003482041755685,0.9532
Ranked Pairs,30,2,8,10000,1.0037475896459105,0.951
Ranked Pairs,30,2,9,10000,1.0034969164407626,0.9529
Ranked Pairs,30,2,10,10000,1.0037147295729236,0.95
Ranked Pairs,30,2,11,10000,1.0034711813244808,0.9515
Ranked Pairs,30,2,12,10000,1.0033108873759256,0.9518
Ranked Pairs,30,2,13,10000,1.0036274310259863,0.9512
Copeland,30,2,0,10000,1.003288757151195,0.9522
Copeland,30,2,1,10000,1.003303500364274,0.957
Copeland,30,2,2,10000,1.0038560117350437,0.9486
