# rule,n_voters,n_relevant_candidates,n_irrelevant_candidates,n_tries,distortion,accuracy
Plurality,30,2,0,10000,1.0045081520579666,0.7914
Plurality,30,2,1,10000,1.0118303314738886,0.6432
Plurality,30,2,2,10000,1.0141497004566893,0.6018
Plurality,30,2,3,10000,1.0153468802838994,0.5934
Plurality,30,2,4,10000,1.0161642621922997,0.5782
Plurality,30,2,5,10000,1.0171352438936883,0.5587
Plurality,30,2,6,10000,1.018108901111261,0.5531
Plurality,30,2,7,10000,1.0179077813853494,0.5509
Plurality,30,2,8,10000,1.0188535508645107,0.5388
Plurality,30,2,9,10000,1.0187153411060121,0.5359
Plurality,30,2,10,10000,1.0192029490795544,0.5307
Plurality,30,2,11,10000,1.0198664298869942,0.5273
Plurality,30,2,12,10000,1.0198923022903534,0.515
Plurality,30,2,13,10000,1.0194698176842556,0.5296
PluralityVeto,30,2,0,10000,1.0042274445752686,0.7975
PluralityVeto,30,2,1,10000,1.0113363538029614,0.6506
PluralityVeto,30,2,2,10000,1.0136771709360417,0.6178
PluralityVeto,30,2,3,10000,1.0150343687940364,0.593
PluralityVeto,30,2,4,10000,1.0163889296893232,0.5685
PluralityVeto,30,2,5,10000,1.0172146209816928,0.5605
PluralityVeto,30,2,6,10000,1.01746920246198,0.558
PluralityVeto,30,2,7,10000,1.018444534318628,0.5412
PluralityVeto,30,2,8,10000,1.0185941068007742,0.5371
PluralityVeto,30,2,9,10000,1.0192009306406569,0.5313
PluralityVeto,30,2,10,10000,1.0189011365704608,0.5455
PluralityVeto,30,2,11,10000,1.0197488997555326,0.5288
PluralityVeto,30,2,12,10000,1.0194374443122116,0.522
PluralityVeto,30,2,13,10000,1.0192841510062205,0.5319
STV,30,2,0,10000,1.0043506095949024,0.7918
STV,30,2,1,10000,1.012378893427686,0.6382
STV,30,2,2,10000,1.0137801290741948,0.6159
STV,30,2,3,10000,1.015669433657516,0.5842
STV,30,2,4,10000,1.0168424522028567,0.5674
STV,30,2,5,10000,1.0169852588512263,0.5704
STV,30,2,6,10000,1.0183045137842166,0.5536
STV,30,2,7,10000,1.0178263678877353,0.5481
STV,30,2,8,10000,1.01871096406858,0.5381
STV,30,2,9,10000,1.0183901999743026,0.5382
STV,30,2,10,10000,1.0189263349563336,0.5326
STV,30,2,11,10000,1.0195445407909205,0.5314
STV,30,2,12,10000,1.0195661122397481,0.5224
STV,30,2,13,10000,1.0197041925670969,0.517
Harmonic,30,2,0,10000,1.00463924597374,0.7858
Harmonic,30,2,1,10000,1.0048866858764847,0.7793
Harmonic,30,2,2,10000,1.0055037720661453,0.7692
Harmonic,30,2,3,10000,1.0055090528569468,0.765
Harmonic,30,2,4,10000,1.0059037329873288,0.7591
Harmonic,30,2,5,10000,1.0058956286919787,0.7539
Harmonic,30,2,6,10000,1.0058546018637136,0.7651
Harmonic,30,2,7,10000,1.0061496847002753,0.7592
Harmonic,30,2,8,10000,1.0055098070425779,0.7667
Harmonic,30,2,9,10000,1.0059137775880174,0.7643
Harmonic,30,2,10,10000,1.0059347338627385,0.7617
Harmonic,30,2,11,10000,1.0058023898712116,0.7661
Harmonic,30,2,12,10000,1.0058901863083822,0.7621
Harmonic,30,2,13,10000,1.0061750524973092,0.7572
Half approval,30,2,0,10000,1.0045732009141255,0.7813
Half approval,30,2,1,10000,1.0122330816648877,0.6399
Half approval,30,2,2,10000,1.009390541548891,0.6887
Half approval,30,2,3,10000,1.011146916935415,0.6614
Half approval,30,2,4,10000,1.0091389250056473,0.6896
Half approval,30,2,5,10000,1.0110999037089186,0.6576
Half approval,30,2,6,10000,1.009710044021198,0.684
Half approval,30,2,7,10000,1.0107851504038294,0.667
Half approval,30,2,8,10000,1.0097647803474317,0.6847
Half approval,30,2,9,10000,1.0106108584389681,0.6671
Half approval,30,2,10,10000,1.0096337250801397,0.6798
Half approval,30,2,11,10000,1.0103095640888993,0.6681
Half approval,30,2,12,10000,1.010226368724334,0.6724
Half approval,30,2,13,10000,1.01033828620485,0.6657
Ranked Pairs,30,2,0,10000,1.0043396944065148,0.7917
Ranked Pairs,30,2,1,10000,1.0043455662367844,0.7904
Ranked Pairs,30,2,2,10000,1.004420446169335,0.7908
Ranked Pairs,30,2,3,10000,1.0046050077388191,0.7796
Ranked Pairs,30,2,4,10000,1.0044727071888406,0.7909
Ranked Pairs,30,2,5,10000,1.0044183009974388,0.7898
Ranked Pairs,30,2,6,10000,1.0044836689972214,0.7909
Ranked Pairs,30,2,7,10000,1.0042962941688174,0.7882
Ranked Pairs,30,2,8,10000,1.0043803845332357,0.7964
Ranked Pairs,30,2,9,10000,1.0042819291789884,0.7966
Ranked Pairs,30,2,10,10000,1.0041760830864506,0.8041
Ranked Pairs,30,2,11,10000,1.004283591965195,0.8053
Ranked Pairs,30,2,12,10000,1.0041170648463724,0.8088
Ranked Pairs,30,2,13,10000,1.004000699278833,0.807
Copeland,30,2,0,10000,1.004317056710883,0.7955
Copeland,30,2,1,10000,1.0044647686325516,0.7909
Copeland,30,2,2,10000,1.0042748164847388,0.7927
Copeland,30,2,3,10000,1.00437100801164,0.7877
Copeland,30,2,4,10000,1.004457523094169,0.7864
Copeland,30,2,5,10000,1.0043910514970336,0.7927
Copeland,30,2,6,10000,1.0044371780665462,0.7901
Copeland,30,2,7,10000,1.0039766981890936,0.8017
Copeland,30,2,8,10000,1.004307613463399,0.7915
Copeland,30,2,9,10000,1.0043789827834366,0.7916
Copeland,30,2,10,10000,1.0041965471115406,0.7971
Copeland,30,2,11,10000,1.0044208124112246,0.7884
Copeland,30,2,12,10000,1.0040964492544857,0.8004
Copeland,30,2,13,10000,1.0044479866319773,0.7867
Borda,30,2,0,10000,1.004536566787576,0.7889
Borda,30,2,1,10000,1.003354620582401,0.8136
Borda,30,2,2,10000,1.00308642885802,0.8241
Borda,30,2,3,10000,1.0026518702759264,0.8369
Borda,30,2,4,10000,1.0025513678673328,0.8459
Borda,30,2,5,10000,1.0024915686811084,0.8397
Borda,30,2,6,10000,1.0023780951030612,0.8432
Borda,30,2,7,10000,1.002205253314675,0.8535
Borda,30,2,8,10000,1.0021952154754978,0.8505
Borda,30,2,9,10000,1.0022046861730964,0.8594
Borda,30,2,10,10000,1.002088411181677,0.8582
Borda,30,2,11,10000,1.0020084715237727,0.8571
Borda,30,2,12,10000,1.0020362075929365,0.86
Borda,30,2,13,10000,1.0019875855003253,0.8602
OddBorda,30,2,0,10000,1.0043764387812106,0.7918
OddBorda,30,2,1,10000,1.004069396496246,0.794
OddBorda,30,2,2,10000,1.004249295978322,0.7939
OddBorda,30,2,3,10000,1.003828261238144,0.8053
OddBorda,30,2,4,10000,1.003434304314409,0.8173
OddBorda,30,2,5,10000,1.003454085880392,0.8178
OddBorda,30,2,6,10000,1.0032522572017937,0.8195
OddBorda,30,2,7,10000,1.0031477712179084,0.825
OddBorda,30,2,8,10000,1.0030158829119937,0.8303
OddBorda,30,2,9,10000,1.002747711345027,0.8363
OddBorda,30,2,10,10000,1.00291434741075,0.8366
OddBorda,30,2,11,10000,1.0027927303938275,0.837
OddBorda,30,2,12,10000,1.002916694462667,0.8304
OddBorda,30,2,13,10000,1.0026945397484577,0.8379
