# rule,n_voters,n_relevant_candidates,n_irrelevant_candidates,n_tries,distortion,accuracy
Copeland,30,2,12,10000,1.0125949820867277,0.8263
Copeland,30,2,13,10000,1.0127018008667164,0.8292
Borda,30,2,0,10000,1.0124031945127,0.8333
Borda,30,2,1,10000,1.0363900777702384,0.7038
Borda,30,2,2,10000,1.0344408678617527,0.716
Borda,30,2,3,10000,1.0296667438739457,0.7335
Borda,30,2,4,10000,1.029092690603248,0.7407
Borda,30,2,5,10000,1.0260055523083145,0.757
Borda,30,2,6,10000,1.0260158249233928,0.7611
Borda,30,2,7,10000,1.0224682742198625,0.7764
Borda,30,2,8,10000,1.0214960569876312,0.7798
Borda,30,2,9,10000,1.0211109299078422,0.7751
Borda,30,2,10,10000,1.0195198711058928,0.79
Borda,30,2,11,10000,1.017844861482144,0.8013
Borda,30,2,12,10000,1.0164364200862819,0.8099
Borda,30,2,13,10000,1.015826012102374,0.8099
OddBorda,30,2,0,10000,1.0128079901656437,0.8285
OddBorda,30,2,1,10000,1.050976343875014,0.6531
OddBorda,30,2,2,10000,1.0440046358207447,0.6846
OddBorda,30,2,3,10000,1.0377264908335648,0.7059
OddBorda,30,2,4,10000,1.0343259684476294,0.7173
OddBorda,30,2,5,10000,1.029822969855446,0.7363
OddBorda,30,2,6,10000,1.027243778372056,0.7517
OddBorda,30,2,7,10000,1.026069745227234,0.7563
OddBorda,30,2,8,10000,1.0232834210925879,0.7698
OddBorda,30,2,9,10000,1.0215679080003481,0.7738
OddBorda,30,2,10,10000,1.0197188603229432,0.7891
OddBorda,30,2,11,10000,1.0191880715676191,0.7852
OddBorda,30,2,12,10000,1.017650806080891,0.7973
OddBorda,30,2,13,10000,1.017252916672451,0.8037
