# rule,n_voters,n_relevant_candidates,n_irrelevant_candidates,n_tries,distortion,accuracy
Plurality,30,2,0,10000,1.0023399320265973,0.9455
Plurality,30,2,1,10000,1.00099789895918,0.9624
Plurality,30,2,2,10000,1.0014437350017569,0.9602
Plurality,30,2,3,10000,1.0021621651500991,0.9519
Plurality,30,2,4,10000,1.002084598677572,0.9548
Plurality,30,2,5,10000,1.0023387789011755,0.9498
Plurality,30,2,6,10000,1.0027554806997818,0.9485
Plurality,30,2,7,10000,1.0026890207886645,0.9488
Plurality,30,2,8,10000,1.0034396499289988,0.9456
Plurality,30,2,9,10000,1.0027390907652691,0.9495
Plurality,30,2,10,10000,1.0033152046616767,0.9446
Plurality,30,2,11,10000,1.0035391684935742,0.9437
Plurality,30,2,12,10000,1.0027620656113705,0.947
Plurality,30,2,13,10000,1.003095823640306,0.9446
PluralityVeto,30,2,0,10000,1.0022928526096773,0.9463
PluralityVeto,30,2,1,10000,1.0016828225032324,0.9554
PluralityVeto,30,2,2,10000,1.0019586860614098,0.9511
PluralityVeto,30,2,3,10000,1.0023187909909028,0.9551
PluralityVeto,30,2,4,10000,1.0028561325964673,0.9441
PluralityVeto,30,2,5,10000,1.0025697760543228,0.9479
PluralityVeto,30,2,6,10000,1.0030425462883934,0.9436
PluralityVeto,30,2,7,10000,1.003326213578884,0.9444
PluralityVeto,30,2,8,10000,1.0033698907724455,0.9447
PluralityVeto,30,2,9,10000,1.0034007751161818,0.9447
PluralityVeto,30,2,10,10000,1.0034195895313676,0.9449
PluralityVeto,30,2,11,10000,1.0036261925268124,0.9364
PluralityVeto,30,2,12,10000,1.0036088779492085,0.9396
PluralityVeto,30,2,13,10000,1.0035353036748844,0.9423
STV,30,2,0,10000,1.0023006190825365,0.9437
STV,30,2,1,10000,1.001368511984836,0.9604
STV,30,2,2,10000,1.0025257478092067,0.9444
STV,30,2,3,10000,1.0032035091564917,0.9458
STV,30,2,4,10000,1.003452644770779,0.9409
STV,30,2,5,10000,1.0035403061988848,0.9403
STV,30,2,6,10000,1.003870444580444,0.9388
STV,30,2,7,10000,1.004044362552656,0.9364
STV,30,2,8,10000,1.0045043943146768,0.9329
STV,30,2,9,10000,1.0042609465170975,0.9342
STV,30,2,10,10000,1.004621032205992,0.9369
STV,30,2,11,10000,1.0042594630195982,0.9369
STV,30,2,12,10000,1.004601378922598,0.9317
STV,30,2,13,10000,1.0046099666593868,0.9326
Harmonic,30,2,0,10000,1.0021242486995903,0.9434
Harmonic,30,2,1,10000,1.0007144422983294,0.9681
Harmonic,30,2,2,10000,1.00054687436244,0.9744
Harmonic,30,2,3,10000,1.0006138979709926,0.9716
Harmonic,30,2,4,10000,1.0007711725072526,0.9683
Harmonic,30,2,5,10000,1.0008718169165498,0.9679
Harmonic,30,2,6,10000,1.0009036998996264,0.9682
Harmonic,30,2,7,10000,1.0010530961264232,0.9656
Harmonic,30,2,8,10000,1.0009963987505262,0.9652
Harmonic,30,2,9,10000,1.0011016264890016,0.9637
Harmonic,30,2,10,10000,1.0012094503935873,0.9659
Harmonic,30,2,11,10000,1.0012267314214838,0.964
Harmonic,30,2,12,10000,1.0013885996565022,0.9616
Harmonic,30,2,13,10000,1.0013389912261441,0.963
Half approval,30,2,0,10000,1.0023891733830401,0.9453
Half approval,30,2,1,10000,1.0011307025912908,0.9621
Half approval,30,2,2,10000,1.0010585364095523,0.9616
Half approval,30,2,3,10000,1.0012585047478548,0.9633
Half approval,30,2,4,10000,1.0008947611698837,0.9662
Half approval,30,2,5,10000,1.000981155442184,0.9675
Half approval,30,2,6,10000,1.000891531635132,0.9653
Half approval,30,2,7,10000,1.0012407469581968,0.962
Half approval,30,2,8,10000,1.0011578963516954,0.9613
Half approval,30,2,9,10000,1.0011902582314072,0.9608
Half approval,30,2,10,10000,1.0010616316113454,0.964
Half approval,30,2,11,10000,1.0011554836048422,0.9615
Half approval,30,2,12,10000,1.0009800565429734,0.964
Half approval,30,2,13,10000,1.0011480409542324,0.9609
Ranked Pairs,30,2,0,10000,1.0023188573029211,0.9462
Ranked Pairs,30,2,1,10000,1.0023427571063275,0.944
Ranked Pairs,30,2,2,10000,1.0024338291244856,0.9425
Ranked Pairs,30,2,3,10000,1.0022918614062342,0.9471
Ranked Pairs,30,2,4,10000,1.002496507864619,0.9435
Ranked Pairs,30,2,5,10000,1.002193345367772,0.9495
Ranked Pairs,30,2,6,10000,1.0024305748616518,0.9457
Ranked Pairs,30,2,7,10000,1.002214578470959,0.9478
Ranked Pairs,30,2,8,10000,1.0023151195584967,0.948
Ranked Pairs,30,2,9,10000,1.0023077899839359,0.9494
Ranked Pairs,30,2,10,10000,1.0021416848116795,0.9474
Ranked Pairs,30,2,11,10000,1.0023287510353165,0.9465
Ranked Pairs,30,2,12,10000,1.002349397130144,0.9455
Ranked Pairs,30,2,13,10000,1.0021907260992187,0.9467
Copeland,30,2,0,10000,1.0022247853317026,0.9474
Copeland,30,2,1,10000,1.0026258027011794,0.9423
Copeland,30,2,2,10000,1.0021783238956796,0.9477
Copeland,30,2,3,10000,1.0022760629656131,0.9479
