# rule,n_voters,n_relevant_candidates,n_irrelevant_candidates,n_tries,distortion,accuracy
Copeland,20,7,0,10000,1.019376216296286,0.7929
Copeland,20,8,0,10000,1.0195486788238672,0.7847
Copeland,20,9,0,10000,1.0190371698849048,0.775
Copeland,20,10,0,10000,1.0192563941531148,0.7638
Borda,20,2,0,10000,1.0402918602004505,0.9185
Borda,20,3,0,10000,1.0201986960431901,0.897
Borda,20,4,0,10000,1.012307010160097,0.8832
Borda,20,5,0,10000,1.0098483852245128,0.8702
Borda,20,6,0,10000,1.0099563895015675,0.8587
Borda,20,7,0,10000,1.009455364029133,0.8552
Borda,20,8,0,10000,1.0096997796081737,0.8391
Borda,20,9,0,10000,1.0094454595301614,0.8362
Borda,20,10,0,10000,1.0092420359630516,0.8299
Random Voter Utility,20,2,0,10000,1.03197254582904,0.9218
Random Voter Utility,20,3,0,10000,1.0482309008177686,0.8838
Random Voter Utility,20,4,0,10000,1.01729688560217,0.8661
Random Voter Utility,20,5,0,10000,1.0151350535036177,0.8454
Random Voter Utility,20,6,0,10000,1.0138371675354894,0.8379
Random Voter Utility,20,7,0,10000,1.0137493691858603,0.8262
Random Voter Utility,20,8,0,10000,1.013406431978459,0.8193
Random Voter Utility,20,9,0,10000,1.0121807818661785,0.8163
Random Voter Utility,20,10,0,10000,1.0116496456060706,0.8113
