# rule,n_voters,n_relevant_candidates,n_irrelevant_candidates,n_tries,distortion,accuracy
Copeland,70,6,0,10000,1.0114188628635297,0.6569
Copeland,80,6,0,10000,1.0104986538237635,0.6602
Copeland,90,6,0,10000,1.0102418318383155,0.6522
Copeland,100,6,0,10000,1.0093521181596599,0.6579
Borda,10,6,0,10000,1.0164869940602759,0.7328
Borda,20,6,0,10000,1.011095013299828,0.7475
Borda,30,6,0,10000,1.0096830017914853,0.7395
Borda,40,6,0,10000,1.0082826756385432,0.7386
Borda,50,6,0,10000,1.007405813207595,0.7383
Borda,60,6,0,10000,1.0067681536658255,0.7395
Borda,70,6,0,10000,1.0062614625364164,0.7375
Borda,80,6,0,10000,1.0060031097298687,0.7373
Borda,90,6,0,10000,1.0055407577435544,0.7417
Borda,100,6,0,10000,1.0053602277581535,0.7387
Random Voter Utility,10,6,0,10000,1.022990735462841,0.6929
Random Voter Utility,20,6,0,10000,1.0170031791223497,0.6867
Random Voter Utility,30,6,0,10000,1.0146306045620561,0.6868
Random Voter Utility,40,6,0,10000,1.0128682749762286,0.681
Random Voter Utility,50,6,0,10000,1.0121998747245051,0.6709
Random Voter Utility,60,6,0,10000,1.0108944469552466,0.6836
Random Voter Utility,70,6,0,10000,1.0100445652921817,0.6787
Random Voter Utility,80,6,0,10000,1.0093916929222533,0.6814
Random Voter Utility,90,6,0,10000,1.0085259177451409,0.6908
Random Voter Utility,100,6,0,10000,1.0081216760888203,0.6824
