# rule,n_voters,n_relevant_candidates,n_irrelevant_candidates,n_tries,distortion,accuracy
Copeland,30,2,12,10000,1.004294956509522,0.7917
Copeland,30,2,13,10000,1.0043436626712134,0.7914
Borda,30,2,0,10000,1.004481118050006,0.7895
Borda,30,2,1,10000,1.0040630735372924,0.8026
Borda,30,2,2,10000,1.0029869366264046,0.8334
Borda,30,2,3,10000,1.00197006541547,0.8595
Borda,30,2,4,10000,1.0013345740312583,0.8852
Borda,30,2,5,10000,1.0010861368283903,0.8972
Borda,30,2,6,10000,1.000769854381734,0.9149
Borda,30,2,7,10000,1.0006612292542003,0.9175
Borda,30,2,8,10000,1.00055641557306,0.9292
Borda,30,2,9,10000,1.000446991243478,0.9306
Borda,30,2,10,10000,1.0003970665922264,0.9381
Borda,30,2,11,10000,1.000331840750254,0.9429
Borda,30,2,12,10000,1.0003016031028815,0.9479
Borda,30,2,13,10000,1.000265991166911,0.9508
OddBorda,30,2,0,10000,1.0044045270671846,0.7909
OddBorda,30,2,1,10000,1.0039998107970038,0.7991
OddBorda,30,2,2,10000,1.0025260278763983,0.8432
OddBorda,30,2,3,10000,1.0015735167100366,0.8764
OddBorda,30,2,4,10000,1.0010710121411923,0.8979
OddBorda,30,2,5,10000,1.000668902976887,0.9175
OddBorda,30,2,6,10000,1.000569253114458,0.9244
OddBorda,30,2,7,10000,1.0004485826410403,0.9353
OddBorda,30,2,8,10000,1.00036272376535,0.941
OddBorda,30,2,9,10000,1.000296314947415,0.9479
OddBorda,30,2,10,10000,1.0002254244236684,0.9558
OddBorda,30,2,11,10000,1.0001909724644955,0.9554
OddBorda,30,2,12,10000,1.0001890007875702,0.9589
OddBorda,30,2,13,10000,1.0001457374340497,0.9637
