# rule,n_voters,n_relevant_candidates,n_irrelevant_candidates,n_tries,distortion,accuracy
Borda,20,7,0,10000,1.0056058915538617,0.8539
Borda,20,8,0,10000,1.004918245737896,0.8627
Borda,20,9,0,10000,1.004708291456896,0.8637
Borda,20,10,0,10000,1.0046269243246058,0.8654
Random Voter Utility,20,2,0,10000,1.0078510423035212,0.8792
Random Voter Utility,20,3,0,10000,1.0099728845137506,0.838
Random Voter Utility,20,4,0,10000,1.0099864245389176,0.8273
Random Voter Utility,20,5,0,10000,1.009458838408979,0.8266
Random Voter Utility,20,6,0,10000,1.009415237735991,0.8203
Random Voter Utility,20,7,0,10000,1.0094531401807867,0.8176
Random Voter Utility,20,8,0,10000,1.0082668292923256,0.823
Random Voter Utility,20,9,0,10000,1.008164903306394,0.8216
Random Voter Utility,20,10,0,10000,1.0075771433820724,0.829
